code,name,ktype,fq,tdate,open,close,high,low,cjl,cje,hsl
"""股票代码""","""股票名称""","""K线类别""","""复权信息，除沪深京A股、B股、港股外，其余复权值默认为前复权""","""交易时间""","""开盘价""","""收盘价""","""最高价""","""最低价""","""成交量""","""成交额""","""换手率"""
600126,杭钢股份,101,0,2022-07-15,4.84,4.77,4.87,4.75,145335.0,6.9793104E7,0.43
600127,金健米业,101,0,2022-07-15,8.4,8.18,8.4,8.15,206586.0,1.69844E8,3.22
600128,弘业股份,101,0,2022-07-15,8.31,8.11,8.32,8.1,50847.0,4.16168E7,2.06
600129,太极集团,101,0,2022-07-15,23.38,23.99,24.76,23.28,105781.0,2.55679008E8,1.9
600130,波导股份,101,0,2022-07-15,3.95,4.17,4.33,3.94,764733.0,3.19764992E8,9.96
600131,国网信通,101,0,2022-07-15,16.83,16.81,17.69,16.58,395221.0,6.7195098E8,7.32
600132,重庆啤酒,101,0,2022-07-15,129.5,132.58,136.0,129.02,40591.0,5.4319302E8,0.84
600133,东湖高新,101,0,2022-07-15,6.07,5.87,6.07,5.85,218270.0,1.2971E8,2.74
600135,乐凯胶片,101,0,2022-07-15,7.7,7.45,7.72,7.45,56080.0,4.25462E7,1.31
600136,ST明诚,101,0,2022-07-15,1.85,1.79,1.86,1.79,159020.0,2.86019E7,3.27
600137,浪莎股份,101,0,2022-07-15,14.12,13.67,14.12,13.62,24898.0,3.4292E7,2.56
600138,中青旅,101,0,2022-07-15,11.0,11.08,11.37,10.94,241197.0,2.69139008E8,3.33
600139,*ST西源,101,0,2022-07-15,3.07,3.21,3.21,3.03,141145.0,4.45955E7,2.13
600141,兴发集团,101,0,2022-07-15,39.23,39.21,40.28,39.1,292703.0,1.16009997E9,2.98
600143,金发科技,101,0,2022-07-15,8.77,8.65,8.82,8.63,148695.0,1.29706E8,0.58
600148,长春一东,101,0,2022-07-15,14.7,14.49,14.95,14.42,11315.0,1.65271E7,0.8
600149,廊坊发展,101,0,2022-07-15,6.18,6.04,6.27,6.01,123427.0,7.55724E7,3.25
600150,中国船舶,101,0,2022-07-15,20.07,19.62,20.28,19.61,482678.0,9.5746298E8,1.98
600151,航天机电,101,0,2022-07-15,10.9,10.79,11.12,10.79,107363.0,1.17582E8,0.75
600152,维科技术,101,0,2022-07-15,7.47,7.54,7.98,7.26,398435.0,3.02164E8,8.12
600153,建发股份,101,0,2022-07-15,12.3,11.86,12.3,11.81,192209.0,2.30664E8,0.68
600155,华创阳安,101,0,2022-07-15,8.14,7.86,8.18,7.86,188791.0,1.51284992E8,1.09
600156,华升股份,101,0,2022-07-15,4.94,4.69,4.97,4.69,105978.0,5.06115E7,2.64
600157,永泰能源,101,0,2022-07-15,1.72,1.69,1.74,1.69,3918480.0,6.71176E8,1.76
600158,中体产业,101,0,2022-07-15,7.85,7.65,7.9,7.64,104305.0,8.04178E7,1.44
600159,大龙地产,101,0,2022-07-15,2.87,2.65,2.87,2.64,228724.0,6.21396E7,2.76
600160,巨化股份,101,0,2022-07-15,14.7,14.6,15.5,14.45,906182.0,1.36217997E9,3.36
600161,天坛生物,101,0,2022-07-15,21.0,21.05,21.88,20.97,122571.0,2.62775008E8,0.74
600162,香江控股,101,0,2022-07-15,2.03,1.95,2.04,1.91,306638.0,6.02548E7,0.9
600163,中闽能源,101,0,2022-07-15,8.36,7.79,8.41,7.77,746035.0,5.9924198E8,6.46
600165,新日恒力,101,0,2022-07-15,10.2,9.97,10.32,9.94,80819.0,8.1629904E7,1.18
600166,福田汽车,101,0,2022-07-15,2.94,2.92,3.07,2.91,2013340.0,6.0319603E8,3.06
600167,联美控股,101,0,2022-07-15,7.42,7.33,7.48,7.33,44028.0,3.25697E7,0.19
600168,武汉控股,101,0,2022-07-15,6.73,6.9,7.06,6.49,332952.0,2.25144E8,4.69
600169,太原重工,101,0,2022-07-15,2.79,2.92,3.09,2.72,1881490.0,5.4218701E8,7.34
600170,上海建工,101,0,2022-07-15,2.96,2.9,2.96,2.9,638271.0,1.86578E8,0.72
600171,上海贝岭,101,0,2022-07-15,21.84,22.17,22.78,21.66,362054.0,8.0997498E8,5.16
600172,黄河旋风,101,0,2022-07-15,8.2,8.51,8.66,8.14,402133.0,3.42432E8,3.15
600173,卧龙地产,101,0,2022-07-15,5.27,5.34,5.36,5.15,52747.0,2.77241E7,0.75
600176,中国巨石,101,0,2022-07-15,15.28,14.87,15.29,14.87,574847.0,8.6566298E8,1.44
600177,雅戈尔,101,0,2022-07-15,6.62,6.5,6.63,6.5,148924.0,9.79252E7,0.33
600178,东安动力,101,0,2022-07-15,6.91,6.82,6.98,6.82,53999.0,3.72651E7,1.17
600179,安通控股,101,0,2022-07-15,3.82,3.87,3.97,3.78,266284.0,1.02794E8,0.7
600180,瑞茂通,101,0,2022-07-15,7.42,7.15,7.42,7.15,96109.0,7.00884E7,0.91
600182,S*ST佳通,101,0,2022-07-15,13.8,13.71,13.91,13.61,7468.0,1.02677E7,0.44
600183,生益科技,101,0,2022-07-15,15.77,15.55,15.92,15.55,86956.0,1.37064992E8,0.37
600184,光电股份,101,0,2022-07-15,13.65,13.39,13.86,13.26,70472.0,9.54604E7,1.39
600185,格力地产,101,0,2022-07-15,5.73,5.47,5.75,5.46,279901.0,1.5537E8,1.48
600186,莲花健康,101,0,2022-07-15,2.54,2.48,2.54,2.47,118634.0,2.97242E7,0.68
600187,国中水务,101,0,2022-07-15,2.64,2.5,2.65,2.5,803421.0,2.05035008E8,4.86
600188,兖矿能源,101,0,2022-07-15,35.0,35.53,37.43,34.59,330311.0,1.19917005E9,1.11
600189,泉阳泉,101,0,2022-07-15,6.35,6.15,6.36,6.15,77357.0,4.80379E7,1.11
600190,锦州港,101,0,2022-07-15,3.23,3.13,3.23,3.12,241759.0,7.63546E7,1.36
600191,*ST华资,101,0,2022-07-15,5.26,5.29,5.4,5.19,30105.0,1.58771E7,0.62
600192,长城电工,101,0,2022-07-15,6.43,6.17,6.65,6.17,775870.0,4.85176992E8,17.56
600193,创兴资源,101,0,2022-07-15,5.1,5.0,5.11,4.98,27083.0,1.36492E7,0.64
600195,中牧股份,101,0,2022-07-15,11.78,11.66,11.94,11.59,84965.0,9.9932E7,0.83
600196,复星医药,101,0,2022-07-15,49.39,47.0,49.39,46.7,549644.0,2.63298995E9,2.73
600197,伊力特,101,0,2022-07-15,26.62,26.88,27.42,26.32,135510.0,3.66252E8,2.87
600198,大唐电信,101,0,2022-07-15,6.45,6.41,6.54,6.36,83095.0,5.3455E7,0.94
600199,金种子酒,101,0,2022-07-15,26.73,26.98,27.6,26.25,208702.0,5.6282202E8,3.17
600200,江苏吴中,101,0,2022-07-15,7.5,7.84,8.08,7.35,490010.0,3.78366016E8,6.91
600201,生物股份,101,0,2022-07-15,8.63,8.61,8.8,8.36,267773.0,2.29912E8,2.39
600202,哈空调,101,0,2022-07-15,5.58,5.31,5.6,5.27,167273.0,9.01252E7,4.36
600203,福日电子,101,0,2022-07-15,6.95,6.76,6.99,6.76,109190.0,7.4883296E7,1.93
600206,有研新材,101,0,2022-07-15,16.13,16.49,16.96,16.11,248989.0,4.15182016E8,2.94
600207,安彩高科,101,0,2022-07-15,6.68,6.45,6.68,6.45,129696.0,8.49124E7,1.5
600208,新湖中宝,101,0,2022-07-15,2.67,2.65,2.68,2.62,628149.0,1.66251008E8,0.73
600210,紫江企业,101,0,2022-07-15,6.08,6.0,6.21,6.0,296900.0,1.80672E8,1.96
600211,西藏药业,101,0,2022-07-15,39.87,39.53,40.88,39.42,19005.0,7.6119504E7,0.77
600212,绿能慧充,101,0,2022-07-15,5.85,5.68,5.85,5.58,218995.0,1.24518E8,4.28
600213,亚星客车,101,0,2022-07-15,9.26,8.94,9.52,8.9,143635.0,1.32545E8,6.53
600215,派斯林,101,0,2022-07-15,7.74,7.82,8.06,7.35,152777.0,1.17558E8,3.29
600216,浙江医药,101,0,2022-07-15,13.3,13.67,14.04,13.25,193115.0,2.64859008E8,2.02
600217,中再资环,101,0,2022-07-15,4.75,4.62,4.82,4.57,166694.0,7.7440096E7,1.2
600218,全柴动力,101,0,2022-07-15,10.99,10.72,11.38,10.67,641658.0,7.0372902E8,15.55
600219,南山铝业,101,0,2022-07-15,3.35,3.28,3.37,3.28,890177.0,2.95849984E8,0.74
600220,江苏阳光,101,0,2022-07-15,3.18,3.09,3.18,3.08,365818.0,1.14015E8,2.05
600221,ST海航,101,0,2022-07-15,1.43,1.4,1.43,1.4,1548620.0,2.17383008E8,0.47
600222,太龙药业,101,0,2022-07-15,5.64,5.59,5.68,5.51,63985.0,3.57227E7,1.11
600223,鲁商发展,101,0,2022-07-15,8.42,8.3,8.56,8.3,108629.0,9.1429E7,1.08
600225,天津松江,101,0,2022-07-15,2.99,2.99,3.05,2.95,80375.0,2.40605E7,0.24
600226,ST瀚叶,101,0,2022-07-15,2.3,2.29,2.33,2.27,169350.0,3.90208E7,0.54
600227,圣济堂,101,0,2022-07-15,3.04,2.96,3.06,2.96,94684.0,2.83364E7,0.74
600228,返利科技,101,0,2022-07-15,6.31,6.2,6.34,6.2,23384.0,1.46347E7,0.97
600229,城市传媒,101,0,2022-07-15,6.3,6.16,6.3,6.16,13434.0,8336720.0,0.19
600230,沧州大化,101,0,2022-07-15,15.34,14.91,15.39,14.91,60008.0,9.0527696E7,1.46
600231,凌钢股份,101,0,2022-07-15,2.55,2.4,2.56,2.37,364656.0,8.89086E7,1.28
600232,金鹰股份,101,0,2022-07-15,6.02,5.86,6.07,5.86,112998.0,6.6775E7,3.1
600233,圆通速递,101,0,2022-07-15,18.7,18.18,18.9,18.18,133833.0,2.47702E8,0.39
600234,科新发展,101,0,2022-07-15,8.85,8.32,8.85,8.28,11616.0,9847040.0,0.57
600235,民丰特纸,101,0,2022-07-15,5.62,5.39,5.63,5.38,81101.0,4.42942E7,2.31
600236,桂冠电力,101,0,2022-07-15,6.67,6.59,6.74,6.58,168611.0,1.12116E8,0.21
600237,铜峰电子,101,0,2022-07-15,7.9,7.68,7.98,7.6,545850.0,4.24763008E8,9.67
600238,海南椰岛,101,0,2022-07-15,13.34,13.07,13.43,13.0,114836.0,1.5179E8,2.58
600239,ST云城,101,0,2022-07-15,1.9,1.86,1.9,1.85,69944.0,1.30961E7,0.44
600241,ST时万,101,0,2022-07-15,7.64,7.6,7.66,7.55,10140.0,7701010.0,0.34
600242,*ST中昌,101,0,2022-07-15,1.68,1.62,1.69,1.62,80399.0,1.31688E7,1.78
600243,青海华鼎,101,0,2022-07-15,4.35,4.11,4.39,4.1,156762.0,6.64802E7,3.57
600246,万通发展,101,0,2022-07-15,9.55,9.72,9.87,9.48,155829.0,1.51212992E8,0.76
600248,陕西建工,101,0,2022-07-15,5.22,5.1,5.23,5.1,293448.0,1.5093E8,2.02
600249,两面针,101,0,2022-07-15,4.92,4.74,4.92,4.74,74434.0,3.57579E7,1.35
600250,南纺股份,101,0,2022-07-15,5.2,4.96,5.2,4.9,138851.0,6.9493296E7,5.14
600251,冠农股份,101,0,2022-07-15,10.45,10.29,10.75,10.29,327638.0,3.43731008E8,4.22
600252,中恒集团,101,0,2022-07-15,2.96,2.82,2.96,2.81,702628.0,2.0103E8,2.04
600255,鑫科材料,101,0,2022-07-15,2.76,2.65,2.77,2.65,1052500.0,2.8272E8,5.89
600256,广汇能源,101,0,2022-07-15,9.25,9.08,9.49,9.06,947755.0,8.8194298E8,1.44
600257,大湖股份,101,0,2022-07-15,5.22,5.05,5.22,5.03,176873.0,9.0227504E7,3.68
600258,首旅酒店,101,0,2022-07-15,22.08,22.49,23.09,22.06,177379.0,4.02401984E8,1.66
600259,广晟有色,101,0,2022-07-15,50.3,50.5,53.21,50.28,130651.0,6.7633299E8,4.33
600260,*ST凯乐,101,0,2022-07-15,2.88,2.99,3.05,2.79,415774.0,1.20152E8,4.18
600261,阳光照明,101,0,2022-07-15,3.37,3.41,3.45,3.36,89646.0,3.05957E7,0.63
600262,北方股份,101,0,2022-07-15,18.91,18.32,19.19,18.29,10746.0,2.0016E7,0.63
600265,ST景谷,101,0,2022-07-15,13.25,12.8,13.58,12.7,5519.0,7258780.0,0.43
600266,城建发展,101,0,2022-07-15,3.9,3.73,3.93,3.71,261730.0,1.00072E8,1.16
600267,海正药业,101,0,2022-07-15,12.24,12.13,12.42,11.86,178266.0,2.16346E8,1.61
600268,国电南自,101,0,2022-07-15,9.51,9.59,9.91,9.47,346192.0,3.35671008E8,4.98
600269,赣粤高速,101,0,2022-07-15,3.64,3.6,3.71,3.58,461267.0,1.6753E8,1.98
600271,航天信息,101,0,2022-07-15,10.54,10.29,10.55,10.29,59428.0,6.17292E7,0.32
600272,开开实业,101,0,2022-07-15,11.09,10.5,11.3,10.5,285170.0,3.09528992E8,17.82
600273,嘉化能源,101,0,2022-07-15,10.2,10.07,10.31,10.05,159237.0,1.62444992E8,1.12
600276,恒瑞医药,101,0,2022-07-15,38.3,37.24,38.79,37.22,488436.0,1.85132006E9,0.77
600277,亿利洁能,101,0,2022-07-15,4.81,4.87,5.05,4.78,839147.0,4.14716992E8,2.36
600278,东方创业,101,0,2022-07-15,7.51,7.4,7.52,7.36,54986.0,4.07937E7,0.81
600279,重庆港,101,0,2022-07-15,4.08,4.0,4.1,4.0,68240.0,2.75803E7,0.78
600280,中央商场,101,0,2022-07-15,2.36,2.31,2.37,2.3,122742.0,2.84897E7,1.08
600281,华阳新材,101,0,2022-07-15,4.92,4.77,4.96,4.73,38569.0,1.86823E7,0.75
600282,南钢股份,101,0,2022-07-15,3.15,3.04,3.16,3.04,603738.0,1.86699008E8,1.35
600283,钱江水利,101,0,2022-07-15,15.05,14.4,15.05,14.32,141165.0,2.05944E8,4.0
600284,浦东建设,101,0,2022-07-15,7.24,7.0,7.24,6.99,168623.0,1.1923E8,1.74
600285,羚锐制药,101,0,2022-07-15,12.05,11.69,12.05,11.69,97683.0,1.15576E8,1.76
600287,江苏舜天,101,0,2022-07-15,5.08,4.93,5.11,4.9,80913.0,4.02111E7,1.85
600288,大恒科技,101,0,2022-07-15,15.23,15.1,15.49,14.96,33209.0,5.04363E7,0.76
600289,ST信通,101,0,2022-07-15,3.04,2.99,3.04,2.97,11378.0,3406580.0,0.2
600290,ST华仪,101,0,2022-07-15,2.48,2.51,2.62,2.46,102831.0,2.61308E7,1.35
600292,远达环保,101,0,2022-07-15,6.29,6.21,6.3,6.14,59879.0,3.71732E7,0.77
600293,三峡新材,101,0,2022-07-15,3.77,3.67,3.81,3.67,337505.0,1.2563E8,2.91
600295,鄂尔多斯,101,0,2022-07-15,17.5,17.48,18.02,17.44,90241.0,1.59952992E8,0.99
600297,广汇汽车,101,0,2022-07-15,2.51,2.44,2.53,2.43,927337.0,2.29572992E8,1.14
600298,安琪酵母,101,0,2022-07-15,44.72,44.78,46.09,43.68,90368.0,4.06816992E8,1.1
600299,安迪苏,101,0,2022-07-15,9.47,9.25,9.59,9.24,44697.0,4.20803E7,0.17
600300,维维股份,101,0,2022-07-15,3.3,3.22,3.3,3.21,171945.0,5.57552E7,1.03
600301,南化股份,101,0,2022-07-15,14.0,13.84,14.2,13.8,18879.0,2.63543E7,0.8
600302,标准股份,101,0,2022-07-15,5.15,5.03,5.2,5.0,54602.0,2.7598E7,1.58
600303,ST曙光,101,0,2022-07-15,3.33,3.26,3.42,3.22,140586.0,4.65805E7,2.08
600305,恒顺醋业,101,0,2022-07-15,11.92,11.66,12.05,11.61,119487.0,1.41188E8,1.19
600306,ST商城,101,0,2022-07-15,12.03,12.67,12.67,11.9,14747.0,1.83019E7,0.83
600307,酒钢宏兴,101,0,2022-07-15,1.87,1.8,1.88,1.8,685729.0,1.24642E8,1.09
600308,华泰股份,101,0,2022-07-15,5.61,5.42,5.62,5.42,110161.0,6.07312E7,0.94
600309,万华化学,101,0,2022-07-15,90.9,89.81,93.32,89.75,137446.0,1.25289997E9,0.44
600310,桂东电力,101,0,2022-07-15,3.9,3.8,3.95,3.79,547226.0,2.11144992E8,4.5
600311,*ST荣华,101,0,2022-07-15,1.36,1.36,1.36,1.36,13319.0,1811380.0,0.2
600312,平高电气,101,0,2022-07-15,8.77,8.75,9.03,8.75,342958.0,3.04796E8,2.53
600313,农发种业,101,0,2022-07-15,12.6,12.16,12.85,12.12,784791.0,9.75728E8,7.7
600315,上海家化,101,0,2022-07-15,34.49,33.38,34.54,33.35,61086.0,2.07207008E8,0.91
600316,洪都航空,101,0,2022-07-15,29.04,28.52,29.4,28.52,77669.0,2.24508E8,1.08
600318,新力金融,101,0,2022-07-15,7.65,7.16,7.66,7.15,452829.0,3.33800992E8,8.83
600319,亚星化学,101,0,2022-07-15,6.5,6.23,6.74,6.22,320825.0,2.06742E8,10.17
600320,振华重工,101,0,2022-07-15,3.58,3.48,3.59,3.48,192560.0,6.78648E7,0.58
600321,正源股份,101,0,2022-07-15,2.05,1.94,2.06,1.91,274769.0,5.42964E7,1.82
600322,天房发展,101,0,2022-07-15,1.98,1.91,2.01,1.9,263242.0,5.13008E7,2.38
600323,瀚蓝环境,101,0,2022-07-15,20.59,20.6,20.9,20.45,36404.0,7.5373E7,0.45
600325,华发股份,101,0,2022-07-15,7.45,6.93,7.45,6.87,609357.0,4.27852E8,2.88
600326,西藏天路,101,0,2022-07-15,5.43,5.46,5.6,5.43,141594.0,7.7538096E7,1.54
600327,大东方,101,0,2022-07-15,4.76,4.64,4.76,4.63,68842.0,3.21399E7,0.78
600328,中盐化工,101,0,2022-07-15,19.4,19.22,20.05,19.08,230404.0,4.52590016E8,4.12
600329,达仁堂,101,0,2022-07-15,24.0,23.4,24.07,23.38,24996.0,5.93754E7,0.44
600330,天通股份,101,0,2022-07-15,12.5,11.9,12.84,11.78,582279.0,7.0207603E8,5.84
600331,宏达股份,101,0,2022-07-15,3.43,3.35,3.44,3.35,292649.0,9.9277904E7,1.44
600332,白云山,101,0,2022-07-15,29.56,29.17,29.94,29.15,64940.0,1.91327008E8,0.46
600333,长春燃气,101,0,2022-07-15,5.1,4.99,5.13,4.98,63660.0,3.20527E7,1.05
600335,国机汽车,101,0,2022-07-15,9.35,9.16,9.87,9.16,367421.0,3.51416992E8,3.57
600336,澳柯玛,101,0,2022-07-15,6.95,6.91,7.16,6.88,299999.0,2.10464992E8,3.79
600337,美克家居,101,0,2022-07-15,2.89,2.78,2.9,2.78,159199.0,4.49781E7,0.98
600338,西藏珠峰,101,0,2022-07-15,29.07,29.74,30.72,29.01,311254.0,9.3842099E8,3.4
600339,中油工程,101,0,2022-07-15,2.85,2.8,2.85,2.8,222874.0,6.2859E7,0.4
600340,华夏幸福,101,0,2022-07-15,2.98,2.85,2.98,2.77,707910.0,2.02764992E8,1.82
600343,航天动力,101,0,2022-07-15,11.2,10.35,11.23,10.35,368553.0,3.91057984E8,5.77
600345,长江通信,101,0,2022-07-15,15.55,15.19,15.55,15.19,12561.0,1.93176E7,0.63
600346,恒力石化,101,0,2022-07-15,20.94,20.56,21.14,20.51,159379.0,3.31798016E8,0.23
600348,华阳股份,101,0,2022-07-15,15.0,16.5,16.5,14.88,865975.0,1.41142003E9,3.6
600350,山东高速,101,0,2022-07-15,5.32,5.22,5.37,5.21,201157.0,1.05883E8,0.42
600351,亚宝药业,101,0,2022-07-15,6.48,6.31,6.53,6.3,156082.0,9.9604496E7,2.03
600352,浙江龙盛,101,0,2022-07-15,10.29,10.11,10.29,10.1,158421.0,1.61324E8,0.49
600353,旭光电子,101,0,2022-07-15,9.12,9.09,9.26,9.01,96051.0,8.76856E7,1.77
600354,敦煌种业,101,0,2022-07-15,6.39,6.1,6.44,6.07,339856.0,2.10204992E8,6.44
600355,精伦电子,101,0,2022-07-15,3.1,2.84,3.1,2.84,590203.0,1.70275008E8,11.99
600356,恒丰纸业,101,0,2022-07-15,6.91,6.71,6.93,6.71,26978.0,1.83488E7,0.9
600358,国旅联合,101,0,2022-07-15,6.27,6.32,6.43,6.19,171997.0,1.08933E8,3.41
600359,新农开发,101,0,2022-07-15,8.4,8.12,8.4,8.08,101097.0,8.33E7,2.65
600360,华微电子,101,0,2022-07-15,7.08,7.05,7.18,7.01,165563.0,1.1762E8,1.72
600361,华联综超,101,0,2022-07-15,7.17,6.98,7.18,6.98,107220.0,7.5623104E7,1.61
600362,江西铜业,101,0,2022-07-15,16.64,16.48,16.71,16.44,129467.0,2.14303008E8,0.62
600363,联创光电,101,0,2022-07-15,27.81,29.03,29.85,27.81,349357.0,1.00966003E9,7.81
600365,ST通葡,101,0,2022-07-15,4.0,3.97,4.0,3.87,119816.0,4.66702E7,3.0
600366,宁波韵升,101,0,2022-07-15,12.46,12.98,13.49,12.36,544147.0,7.1532698E8,5.5
600367,红星发展,101,0,2022-07-15,24.37,23.9,25.35,23.89,333220.0,8.188E8,11.44
600368,五洲交通,101,0,2022-07-15,3.95,4.01,4.03,3.87,328653.0,1.29916E8,2.92
600369,西南证券,101,0,2022-07-15,3.74,3.63,3.77,3.62,210240.0,7.78576E7,0.37
600370,三房巷,101,0,2022-07-15,3.15,3.08,3.16,3.07,232584.0,7.2055104E7,2.0
600371,万向德农,101,0,2022-07-15,12.93,12.54,13.02,12.52,69300.0,8.76704E7,2.37
600372,中航电子,101,0,2022-07-15,19.27,18.86,19.5,18.85,151849.0,2.89923008E8,0.79
600373,中文传媒,101,0,2022-07-15,9.34,9.17,9.35,9.15,74344.0,6.8700496E7,0.55
600375,汉马科技,101,0,2022-07-15,8.45,8.48,8.67,8.35,104118.0,8.87104E7,1.87
600376,首开股份,101,0,2022-07-15,4.56,4.37,4.56,4.37,163340.0,7.2286704E7,0.63
600377,宁沪高速,101,0,2022-07-15,8.28,8.09,8.29,8.08,76323.0,6.21612E7,0.2
600378,昊华科技,101,0,2022-07-15,40.0,38.57,41.14,38.57,19149.0,7.5595104E7,0.21
600379,宝光股份,101,0,2022-07-15,11.4,11.38,11.8,11.25,140433.0,1.61359008E8,4.25
600380,健康元,101,0,2022-07-15,12.03,11.83,12.15,11.83,135461.0,1.6182E8,0.73
600381,青海春天,101,0,2022-07-15,14.86,13.22,14.86,13.22,340168.0,4.59969984E8,5.79
600382,ST广珠,101,0,2022-07-15,4.36,4.52,4.61,4.36,74424.0,3.34525E7,0.94
600383,金地集团,101,0,2022-07-15,11.39,10.95,11.52,10.85,1054250.0,1.17327002E9,2.34
600386,北巴传媒,101,0,2022-07-15,3.95,3.73,3.97,3.73,166585.0,6.37586E7,2.07
600387,ST海越,101,0,2022-07-15,6.16,6.12,6.25,6.11,19970.0,1.23298E7,0.49
600388,ST龙净,101,0,2022-07-15,12.4,12.38,12.6,12.25,78923.0,9.8014E7,0.74
600389,江山股份,101,0,2022-07-15,55.21,55.39,57.16,55.01,43342.0,2.43288E8,1.46
600390,五矿资本,101,0,2022-07-15,4.8,4.64,4.82,4.64,181817.0,8.58594E7,0.4
600391,航发科技,101,0,2022-07-15,19.98,19.9,20.5,19.7,109375.0,2.20204992E8,3.31
600392,盛和资源,101,0,2022-07-15,20.74,20.44,21.45,20.39,352398.0,7.4073299E8,2.01
600393,粤泰股份,101,0,2022-07-15,1.56,1.52,1.58,1.51,506421.0,7.7594304E7,5.03
600395,盘江股份,101,0,2022-07-15,8.18,8.19,8.4,8.12,244784.0,2.02971008E8,1.48
600396,金山股份,101,0,2022-07-15,3.09,2.98,3.1,2.98,583493.0,1.76331008E8,3.96
600397,安源煤业,101,0,2022-07-15,3.23,3.19,3.29,3.18,186183.0,6.02073E7,1.88
600398,海澜之家,101,0,2022-07-15,4.59,4.48,4.59,4.48,153417.0,6.9243696E7,0.36
600399,抚顺特钢,101,0,2022-07-15,19.39,19.8,20.5,19.39,386157.0,7.7310298E8,1.96
600400,红豆股份,101,0,2022-07-15,5.73,5.69,5.87,5.4,451167.0,2.56484E8,1.97
600403,大有能源,101,0,2022-07-15,5.07,5.18,5.4,5.03,452643.0,2.36716E8,1.89
600405,动力源,101,0,2022-07-15,6.12,5.96,6.2,5.95,303799.0,1.82832E8,5.49
600406,国电南瑞,101,0,2022-07-15,29.58,30.14,30.89,29.5,504430.0,1.52798003E9,0.76
600408,安泰集团,101,0,2022-07-15,3.23,3.14,3.31,3.12,179750.0,5.75284E7,1.79
600409,三友化工,101,0,2022-07-15,7.0,6.93,7.1,6.92,198947.0,1.39618E8,0.96
600410,华胜天成,101,0,2022-07-15,5.49,5.09,5.49,5.07,303392.0,1.56907008E8,2.76
600415,小商品城,101,0,2022-07-15,5.37,5.26,5.4,5.26,433540.0,2.30572E8,0.8
600416,湘电股份,101,0,2022-07-15,22.12,23.46,23.99,21.7,296755.0,6.8246099E8,4.72
600418,江淮汽车,101,0,2022-07-15,16.44,16.53,17.14,16.44,1460950.0,2.46384E9,7.72
600419,天润乳业,101,0,2022-07-15,12.75,12.57,13.0,12.56,38953.0,4.95372E7,1.28
600420,国药现代,101,0,2022-07-15,9.38,9.23,9.42,9.2,93393.0,8.6834704E7,0.91
600421,华嵘控股,101,0,2022-07-15,10.59,10.57,10.93,10.33,12317.0,1.3022E7,0.63
600422,昆药集团,101,0,2022-07-15,12.56,12.18,12.61,12.18,110010.0,1.36100992E8,1.45
600423,柳化股份,101,0,2022-07-15,3.49,3.49,3.52,3.42,49449.0,1.71831E7,0.62
600425,青松建化,101,0,2022-07-15,4.31,4.2,4.35,4.18,543391.0,2.31536E8,3.94
600426,华鲁恒升,101,0,2022-07-15,26.51,27.31,27.59,26.4,345968.0,9.4623501E8,1.64
600428,中远海特,101,0,2022-07-15,4.38,4.37,4.44,4.36,169950.0,7.4677E7,0.79
600429,三元股份,101,0,2022-07-15,4.9,4.69,4.9,4.69,83779.0,4.00557E7,0.56
600433,冠豪高新,101,0,2022-07-15,4.23,4.05,4.24,4.02,277442.0,1.13154E8,1.93
600435,北方导航,101,0,2022-07-15,8.9,9.13,9.23,8.87,305290.0,2.78572E8,2.05
600436,片仔癀,101,0,2022-07-15,323.0,319.15,329.9,319.0,25372.0,8.2212902E8,0.42
600438,通威股份,101,0,2022-07-15,59.08,59.7,61.86,58.95,756594.0,4.5932401E9,1.68
600439,瑞贝卡,101,0,2022-07-15,2.79,2.7,2.79,2.7,146753.0,3.99727E7,1.3
600444,国机通用,101,0,2022-07-15,13.52,12.94,13.56,12.89,34883.0,4.57618E7,2.38
600446,金证股份,101,0,2022-07-15,9.61,9.38,9.64,9.38,82773.0,7.86078E7,0.88
600448,华纺股份,101,0,2022-07-15,3.88,3.68,3.89,3.67,476837.0,1.78775008E8,7.57
600449,宁夏建材,101,0,2022-07-15,12.15,11.9,12.16,11.89,34161.0,4.10018E7,0.71
600452,涪陵电力,101,0,2022-07-15,12.7,12.57,12.92,12.4,209675.0,2.65422E8,2.29
600455,博通股份,101,0,2022-07-15,19.66,19.25,19.68,19.13,10045.0,1.94362E7,1.61
600456,宝钛股份,101,0,2022-07-15,57.4,56.3,58.58,56.3,73382.0,4.19819008E8,1.54
600458,时代新材,101,0,2022-07-15,10.18,10.78,10.91,10.03,475031.0,5.03968E8,5.92
600459,贵研铂业,101,0,2022-07-15,16.58,16.43,16.78,16.37,49713.0,8.2361E7,0.87
600460,士兰微,101,0,2022-07-15,46.77,48.15,49.23,46.31,285754.0,1.37850995E9,2.14
600461,洪城环境,101,0,2022-07-15,7.65,7.53,7.69,7.51,44930.0,3.39996E7,0.49
600462,ST九有,101,0,2022-07-15,2.25,2.21,2.25,2.16,34654.0,7561380.0,0.62
600463,空港股份,101,0,2022-07-15,6.78,6.46,6.83,6.45,44069.0,2.89339E7,1.47
600466,蓝光发展,101,0,2022-07-15,1.33,1.3,1.38,1.28,1500380.0,1.96946E8,4.94
600467,好当家,101,0,2022-07-15,2.68,2.53,2.68,2.51,516523.0,1.32418E8,3.54
600468,百利电气,101,0,2022-07-15,4.57,4.56,4.64,4.55,75705.0,3.4719E7,0.7
